,Team,Conf,Games,Wins,ADJOE,ADJDE,Power_Rating,EFG_O,EFG_D,TOR,TORD,ORB,DRB,FTR,FTRD,Two_PO,Two_PD,Three_PO,Three_PD,ADJ_T,WAB,Postseason,Year,avg_conf_power_rating,win_perc,wab_perc
3653,Towson,CAA,32,18,104.0,105.5,0.4584,51.6,50.6,18.2,18.7,34.3,27.4,35.4,39.3,51.1,49.4,35.3,35.0,69.0,-9.1,DIDNT_MAKE,2018,0.43068,0.5625,-0.284375
3654,UNC Asheville,BSth,34,21,105.1,106.7,0.4561,54.6,52.5,19.4,18.5,24.0,26.8,31.3,33.9,52.0,52.4,39.4,35.1,70.6,-6.2,DIDNT_MAKE,2018,0.3279,0.6176470588235294,-0.1823529411764706
3655,Radford,BSth,36,23,101.3,102.8,0.4559,49.3,50.1,18.7,20.2,32.0,28.0,31.2,31.7,47.1,48.9,35.0,34.6,64.2,-6.5,R64,2018,0.3279,0.6388888888888888,-0.18055555555555555
3656,Connecticut,Amer,32,14,104.1,105.8,0.4549,47.5,51.1,18.5,18.3,29.4,32.7,32.4,33.9,46.6,48.5,32.6,36.4,68.1,-7.0,DIDNT_MAKE,2018,0.6153,0.4375,-0.21875
3657,North Dakota St.,Sum,32,15,103.3,104.9,0.4541,53.7,49.6,18.4,14.4,23.0,25.2,30.4,33.5,52.5,47.8,36.8,35.3,67.6,-10.0,DIDNT_MAKE,2018,0.459525,0.46875,-0.3125
3658,Monmouth,MAAC,31,11,102.7,104.3,0.4537,52.3,51.4,20.9,18.3,26.6,26.9,44.1,41.6,49.3,49.9,38.9,35.4,71.2,-13.7,DIDNT_MAKE,2018,0.3761090909090909,0.3548387096774194,-0.4419354838709677
3659,Winthrop,BSth,31,19,104.8,106.6,0.4528,54.8,49.7,19.7,18.6,26.2,27.2,35.9,32.1,54.8,48.1,36.5,34.9,72.8,-7.6,DIDNT_MAKE,2018,0.3279,0.6129032258064516,-0.24516129032258063
3660,Illinois Chicago,Horz,36,20,100.2,102.0,0.45,50.6,46.7,20.8,17.2,28.8,30.4,35.3,34.2,49.8,45.8,34.9,32.3,73.3,-10.0,DIDNT_MAKE,2018,0.3727599999999999,0.5555555555555556,-0.2777777777777778
3661,Miami OH,MAC,34,16,100.0,101.9,0.4475,50.1,51.4,19.3,18.1,27.1,25.8,27.0,28.5,50.0,51.9,33.5,33.7,67.7,-10.5,DIDNT_MAKE,2018,0.4718833333333334,0.47058823529411764,-0.3088235294117647
3662,Liberty,BSth,37,22,102.8,104.7,0.447,52.8,51.4,18.2,18.2,22.9,20.4,33.7,34.4,51.1,47.3,36.8,37.5,64.2,-9.7,DIDNT_MAKE,2018,0.3279,0.5945945945945946,-0.26216216216216215
3663,Washington St.,P12,31,12,107.5,109.5,0.4469,54.1,53.5,19.4,16.4,24.6,31.2,24.7,28.5,51.7,54.2,37.7,34.9,69.6,-9.9,DIDNT_MAKE,2018,0.7002,0.3870967741935484,-0.31935483870967746
3664,Duquesne,A10,32,16,104.8,106.8,0.4469,49.7,50.8,17.6,18.4,33.0,28.9,35.4,36.4,47.8,51.0,35.0,33.5,67.3,-11.0,DIDNT_MAKE,2018,0.5500499999999999,0.5,-0.34375
3665,Nicholls St.,Slnd,32,21,101.8,103.8,0.4465,51.9,50.2,20.4,21.1,30.5,30.6,37.3,45.2,51.6,49.7,34.8,34.1,75.2,-6.2,DIDNT_MAKE,2018,0.29631538461538465,0.65625,-0.19375
3666,Southeastern Louisiana,Slnd,34,22,102.7,104.8,0.4426,51.2,49.6,19.6,20.3,29.5,33.6,35.3,29.0,50.9,48.4,34.4,34.6,67.2,-6.5,DIDNT_MAKE,2018,0.29631538461538465,0.6470588235294118,-0.19117647058823528
3667,Hawaii,BW,30,17,99.1,101.4,0.4328,50.1,49.9,19.5,19.9,26.3,24.5,40.8,38.7,50.9,50.1,32.5,33.1,69.0,-8.5,DIDNT_MAKE,2018,0.3958555555555555,0.5666666666666667,-0.2833333333333333
3668,Western Michigan,MAC,32,17,105.3,108.0,0.4287,49.3,54.2,15.6,19.7,29.7,27.2,34.1,33.7,48.0,52.5,34.5,37.6,68.9,-9.5,DIDNT_MAKE,2018,0.4718833333333334,0.53125,-0.296875
3669,Yale,Ivy,31,16,102.5,105.2,0.4244,52.7,52.4,18.8,17.7,25.4,26.7,31.0,33.8,55.3,53.4,32.8,33.7,70.2,-8.3,DIDNT_MAKE,2018,0.4140875,0.5161290322580645,-0.267741935483871
3670,Wagner,NEC,33,23,101.8,104.6,0.4236,49.8,49.0,19.7,20.4,35.8,28.6,34.2,46.7,47.0,45.8,36.0,36.2,68.8,-5.3,DIDNT_MAKE,2018,0.2541,0.696969696969697,-0.1606060606060606
3671,Long Beach St.,BW,33,15,104.6,107.5,0.4208,49.6,53.7,20.7,18.7,32.2,30.4,40.3,28.6,48.4,52.5,35.1,37.5,73.1,-10.2,DIDNT_MAKE,2018,0.3958555555555555,0.45454545454545453,-0.3090909090909091
3672,Massachusetts,A10,33,13,106.4,109.6,0.4157,52.5,51.5,18.6,16.5,27.2,29.7,25.1,33.2,47.9,51.2,40.0,34.7,67.6,-12.8,DIDNT_MAKE,2018,0.5500499999999999,0.3939393939393939,-0.3878787878787879
3673,Southern Miss,CUSA,34,16,104.7,107.9,0.4139,50.3,56.0,14.6,19.8,20.5,29.0,28.3,32.9,49.8,55.1,34.1,38.1,66.3,-9.9,DIDNT_MAKE,2018,0.518242857142857,0.47058823529411764,-0.2911764705882353
3674,Denver,Sum,30,15,102.0,105.2,0.4133,52.4,51.3,21.8,15.7,30.6,24.9,32.8,37.0,49.2,52.0,39.5,33.5,67.5,-9.6,DIDNT_MAKE,2018,0.459525,0.5,-0.32
3675,Milwaukee,Horz,33,16,99.2,102.5,0.4086,50.9,50.1,18.1,18.0,25.1,23.8,27.7,27.4,50.9,46.5,33.9,37.4,66.8,-11.9,DIDNT_MAKE,2018,0.3727599999999999,0.48484848484848486,-0.3606060606060606
3676,Colgate,Pat,33,19,104.5,107.9,0.4084,51.5,53.2,16.4,19.4,25.6,27.6,29.0,29.4,49.0,51.8,36.3,36.7,67.6,-8.6,DIDNT_MAKE,2018,0.31753,0.5757575757575758,-0.2606060606060606
3677,Appalachian St.,SB,33,15,102.5,106.3,0.3985,49.9,51.3,18.9,17.2,29.5,25.6,36.8,36.6,49.9,48.7,33.3,37.9,71.2,-12.4,DIDNT_MAKE,2018,0.45217499999999994,0.45454545454545453,-0.3757575757575758
3678,Idaho St.,BSky,30,14,104.2,108.1,0.39399999999999996,55.0,52.5,18.5,16.7,19.8,28.1,34.5,31.0,52.4,53.1,39.4,34.3,69.2,-11.3,DIDNT_MAKE,2018,0.42981666666666674,0.4666666666666667,-0.3766666666666667
3679,FIU,CUSA,32,14,98.6,102.4,0.3927,47.1,50.6,15.6,19.8,25.9,27.4,36.5,34.8,47.2,50.6,31.3,33.7,69.9,-13.0,DIDNT_MAKE,2018,0.518242857142857,0.4375,-0.40625
3680,Lamar,Slnd,33,19,101.1,105.1,0.3909,48.5,51.7,17.9,21.9,31.7,27.8,36.3,38.3,46.7,51.3,34.4,35.0,68.8,-9.7,DIDNT_MAKE,2018,0.29631538461538465,0.5757575757575758,-0.29393939393939394
3681,Kent St.,MAC,34,17,101.7,105.8,0.3863,48.7,51.1,18.7,18.0,31.4,30.5,32.5,33.4,48.8,51.2,32.4,33.9,69.8,-10.5,DIDNT_MAKE,2018,0.4718833333333334,0.5,-0.3088235294117647
3682,George Mason,A10,33,16,101.4,105.6,0.3854,49.1,52.1,18.2,16.1,27.9,26.7,31.8,30.8,49.1,51.5,32.6,35.3,70.1,-9.8,DIDNT_MAKE,2018,0.5500499999999999,0.48484848484848486,-0.296969696969697
3683,Coastal Carolina,SB,32,14,101.0,105.2,0.3849,49.0,49.6,22.0,18.0,34.2,28.4,38.8,40.2,48.4,47.4,33.3,34.9,68.9,-13.1,DIDNT_MAKE,2018,0.45217499999999994,0.4375,-0.409375
3684,Texas St.,SB,33,15,99.7,104.2,0.3765,48.8,51.7,20.9,19.4,31.9,27.7,36.3,30.0,48.4,53.1,33.1,33.0,64.0,-12.9,DIDNT_MAKE,2018,0.45217499999999994,0.45454545454545453,-0.39090909090909093
3685,Louisiana Monroe,SB,32,16,100.1,104.6,0.375,49.9,51.4,17.8,18.6,25.2,28.7,24.3,30.7,47.0,50.2,35.6,35.3,67.1,-9.5,DIDNT_MAKE,2018,0.45217499999999994,0.5,-0.296875
3686,South Alabama,SB,32,14,96.8,101.2,0.3748,48.4,47.3,20.9,18.4,25.7,29.6,37.7,38.0,48.3,47.9,32.3,30.9,71.4,-12.4,DIDNT_MAKE,2018,0.45217499999999994,0.4375,-0.3875
3687,Fairfield,MAAC,33,17,101.0,105.6,0.3743,51.4,52.5,17.4,18.8,24.4,27.1,30.9,36.8,51.8,49.0,33.9,39.3,71.6,-10.5,DIDNT_MAKE,2018,0.3761090909090909,0.5151515151515151,-0.3181818181818182
3688,Columbia,Ivy,27,8,107.9,113.0,0.3698,52.4,54.2,17.8,18.2,27.0,29.4,24.5,32.0,49.9,51.6,37.2,38.4,71.1,-13.6,DIDNT_MAKE,2018,0.4140875,0.2962962962962963,-0.5037037037037037
3689,Tennessee St.,OVC,30,15,96.3,101.0,0.3673,49.3,52.7,21.9,23.3,25.5,27.7,37.8,35.4,48.1,51.3,33.9,36.1,66.7,-9.4,DIDNT_MAKE,2018,0.3893166666666667,0.5,-0.31333333333333335
3690,Colorado St.,MWC,32,11,102.0,107.0,0.3659,47.5,53.7,18.8,17.4,30.6,28.1,33.8,35.9,46.4,53.7,33.0,35.8,71.0,-11.9,DIDNT_MAKE,2018,0.6094636363636364,0.34375,-0.371875
3691,Stony Brook,AE,32,13,96.1,100.9,0.3652,47.9,50.5,20.0,20.8,30.5,28.2,32.0,41.8,47.5,49.1,32.2,35.3,69.6,-12.8,DIDNT_MAKE,2018,0.3656,0.40625,-0.4
3692,Akron,MAC,32,14,102.4,107.5,0.3634,51.5,54.2,19.8,18.5,27.0,28.3,31.4,39.1,49.9,54.1,35.6,36.1,68.9,-12.1,DIDNT_MAKE,2018,0.4718833333333334,0.4375,-0.378125
3693,Sam Houston St.,Slnd,36,21,101.0,106.1,0.3629,48.2,51.8,18.8,20.1,32.5,27.4,34.0,37.6,47.0,53.1,33.7,33.3,68.1,-9.4,DIDNT_MAKE,2018,0.29631538461538465,0.5833333333333334,-0.2611111111111111
3694,Saint Peter's,MAAC,32,14,94.5,99.3,0.3625,49.2,48.4,19.6,21.3,27.1,28.9,27.3,42.3,48.1,47.8,33.7,32.9,63.9,-13.0,DIDNT_MAKE,2018,0.3761090909090909,0.4375,-0.40625
3695,Hartford,AE,33,19,101.8,107.0,0.3602,52.7,51.1,18.1,18.1,24.9,28.5,31.2,33.4,53.6,50.8,34.4,34.4,67.7,-9.0,DIDNT_MAKE,2018,0.3656,0.5757575757575758,-0.2727272727272727
3696,Campbell,BSth,34,18,104.9,110.3,0.3602,54.6,52.0,17.2,17.3,20.8,26.5,34.0,32.5,52.6,51.8,38.1,34.8,68.9,-11.5,DIDNT_MAKE,2018,0.3279,0.5294117647058824,-0.3382352941176471
3697,Air Force,MWC,31,12,99.8,105.0,0.3596,47.6,54.9,18.8,20.6,27.4,28.8,32.0,33.3,46.8,51.3,32.5,39.7,66.9,-11.8,DIDNT_MAKE,2018,0.6094636363636364,0.3870967741935484,-0.3806451612903226
3698,Pittsburgh,ACC,32,8,98.2,103.3,0.3571,48.2,50.1,20.9,16.6,22.7,34.8,31.9,31.3,47.8,50.1,32.5,33.4,66.5,-10.9,DIDNT_MAKE,2018,0.8080333333333336,0.25,-0.340625
3699,Tennessee Tech,OVC,33,19,97.4,102.6,0.3558,49.0,51.0,19.8,20.3,28.2,30.1,37.7,36.6,47.5,51.6,34.5,33.4,72.0,-7.9,DIDNT_MAKE,2018,0.3893166666666667,0.5757575757575758,-0.2393939393939394
3700,Navy,Pat,32,20,97.6,102.8,0.3551,49.6,53.2,21.3,21.3,31.7,22.2,36.2,34.0,50.2,51.8,32.3,36.8,66.8,-8.1,DIDNT_MAKE,2018,0.31753,0.625,-0.253125
3701,Central Arkansas,Slnd,35,18,104.2,109.8,0.3542,51.7,50.9,18.3,19.0,27.2,33.1,36.1,37.9,50.7,49.4,35.6,36.0,73.9,-10.6,DIDNT_MAKE,2018,0.29631538461538465,0.5142857142857142,-0.3028571428571428
3702,Lehigh,Pat,30,16,105.2,111.0,0.3511,52.9,52.4,17.4,16.0,25.3,26.8,25.8,30.7,47.7,53.1,40.6,34.3,71.9,-9.7,DIDNT_MAKE,2018,0.31753,0.5333333333333333,-0.3233333333333333
3703,Manhattan,MAAC,31,14,98.5,104.0,0.3501,51.6,50.1,22.7,21.5,31.0,32.1,37.6,41.0,46.8,49.1,40.0,34.5,67.1,-12.3,DIDNT_MAKE,2018,0.3761090909090909,0.45161290322580644,-0.3967741935483871
3704,Niagara,MAAC,33,19,107.8,113.9,0.3486,50.8,52.6,15.0,15.5,30.9,31.0,38.0,29.5,49.2,50.2,35.8,38.0,74.7,-8.2,DIDNT_MAKE,2018,0.3761090909090909,0.5757575757575758,-0.24848484848484848
3705,James Madison,CAA,32,10,100.7,106.4,0.3462,48.0,52.8,16.5,18.5,28.9,28.2,34.1,42.0,46.7,50.9,33.5,37.2,69.1,-16.5,DIDNT_MAKE,2018,0.43068,0.3125,-0.515625
3706,St. Francis PA,NEC,31,18,104.1,110.2,0.3424,52.8,53.6,16.5,18.6,25.7,31.1,33.5,23.4,51.2,53.8,37.0,35.5,69.7,-7.7,DIDNT_MAKE,2018,0.2541,0.5806451612903226,-0.24838709677419354
3707,NJIT,ASun,30,14,99.1,105.0,0.341,49.8,53.0,18.5,20.3,30.0,28.6,32.9,33.7,48.1,51.9,35.3,36.9,68.4,-11.5,DIDNT_MAKE,2018,0.29653750000000006,0.4666666666666667,-0.38333333333333336
3708,Bowling Green,MAC,32,16,101.4,107.4,0.3406,47.3,52.3,17.6,16.8,29.7,26.5,36.6,32.0,45.1,51.2,34.3,36.3,71.5,-10.8,DIDNT_MAKE,2018,0.4718833333333334,0.5,-0.3375
3709,Loyola Marymount,WCC,31,11,106.2,112.6,0.3373,49.3,57.5,19.2,19.8,34.6,31.2,32.5,42.8,48.2,57.7,34.6,38.1,68.0,-12.3,DIDNT_MAKE,2018,0.5346499999999998,0.3548387096774194,-0.3967741935483871
3710,UNC Wilmington,CAA,32,11,104.3,110.6,0.3369,48.9,56.6,17.3,15.6,33.8,25.5,31.1,36.9,47.4,54.8,34.5,39.6,73.3,-14.9,DIDNT_MAKE,2018,0.43068,0.34375,-0.465625
3711,Delaware,CAA,33,14,101.8,108.0,0.3351,50.3,52.9,15.8,14.9,26.0,26.2,34.4,29.6,50.7,51.2,32.9,37.0,66.9,-13.8,DIDNT_MAKE,2018,0.43068,0.42424242424242425,-0.4181818181818182
3712,Cal St. Bakersfield,WAC,30,12,96.6,102.5,0.335,46.5,50.5,20.7,19.2,30.7,28.7,34.7,44.7,47.5,48.5,29.8,35.5,66.8,-11.4,DIDNT_MAKE,2018,0.43829999999999997,0.4,-0.38
3713,California,P12,32,8,97.1,103.2,0.3301,44.5,54.5,20.8,19.7,34.8,30.6,38.1,38.4,45.1,51.6,28.6,39.4,69.9,-14.3,DIDNT_MAKE,2018,0.7002,0.25,-0.446875
3714,UTEP,CUSA,31,11,96.8,103.0,0.3286,49.3,50.6,17.8,17.4,19.0,27.0,30.9,36.4,49.0,48.8,33.1,35.3,68.9,-13.7,DIDNT_MAKE,2018,0.518242857142857,0.3548387096774194,-0.4419354838709677
3715,Mount St. Mary's,NEC,32,18,102.8,109.5,0.3262,54.1,51.7,16.2,20.2,20.5,35.4,29.1,27.3,52.3,51.6,37.3,34.6,66.0,-10.1,DIDNT_MAKE,2018,0.2541,0.5625,-0.315625
3716,Pepperdine,WCC,32,6,105.1,112.0,0.3236,49.5,57.0,17.2,15.5,28.5,26.4,35.2,33.5,48.8,54.7,34.2,40.1,68.6,-17.9,DIDNT_MAKE,2018,0.5346499999999998,0.1875,-0.559375
3717,Oral Roberts,Sum,32,11,104.8,111.8,0.3222,48.9,54.2,19.0,15.3,35.0,30.9,24.3,31.2,47.7,53.9,34.2,36.5,66.7,-13.0,DIDNT_MAKE,2018,0.459525,0.34375,-0.40625
3718,Eastern Illinois,OVC,31,12,99.4,106.1,0.3191,47.7,52.0,20.4,19.3,29.9,29.9,32.2,33.4,44.6,48.5,35.3,38.5,66.8,-13.2,DIDNT_MAKE,2018,0.3893166666666667,0.3870967741935484,-0.4258064516129032
3719,Florida Atlantic,CUSA,31,12,95.5,102.0,0.3187,43.9,49.2,18.2,16.6,28.5,27.5,29.0,32.6,42.3,49.1,31.9,32.9,70.2,-12.7,DIDNT_MAKE,2018,0.518242857142857,0.3870967741935484,-0.4096774193548387
3720,North Dakota,BSky,32,12,102.0,109.0,0.3181,51.8,56.4,17.4,19.7,19.8,29.5,35.5,34.1,51.4,56.0,35.1,38.0,72.9,-12.6,DIDNT_MAKE,2018,0.42981666666666674,0.375,-0.39375
3721,Cornell,Ivy,28,12,104.8,112.2,0.3131,52.5,53.3,18.5,15.7,24.4,30.2,35.1,28.8,54.0,49.9,33.4,39.3,70.6,-10.9,DIDNT_MAKE,2018,0.4140875,0.42857142857142855,-0.3892857142857143
3722,Southern Utah,BSky,32,13,100.7,108.1,0.3062,50.4,54.6,17.4,16.6,22.6,25.9,35.9,41.6,48.2,53.2,36.1,38.2,72.8,-12.3,DIDNT_MAKE,2018,0.42981666666666674,0.40625,-0.384375
3723,Charleston Southern,BSth,31,15,99.9,107.3,0.3058,49.0,53.9,19.5,22.1,30.2,28.1,31.3,35.1,49.0,49.9,32.6,39.2,67.5,-11.5,DIDNT_MAKE,2018,0.3279,0.4838709677419355,-0.3709677419354839
3724,Gardner Webb,BSth,32,14,97.6,104.8,0.305,49.1,50.4,20.1,17.1,25.2,27.3,28.0,37.3,48.1,50.8,34.0,33.2,69.0,-12.1,DIDNT_MAKE,2018,0.3279,0.4375,-0.378125
3725,Hampton,MEAC,35,19,100.1,107.6,0.3037,48.8,48.9,16.9,16.9,28.7,29.7,33.8,35.7,49.1,48.2,32.0,33.3,72.8,-11.1,DIDNT_MAKE,2018,0.13090769230769234,0.5428571428571428,-0.3171428571428571
3726,Drexel,CAA,33,13,102.3,110.2,0.2981,49.6,52.2,17.3,15.6,30.8,30.7,31.8,30.6,50.2,51.1,32.2,36.3,70.1,-14.5,DIDNT_MAKE,2018,0.43068,0.3939393939393939,-0.4393939393939394
3727,Boston University,Pat,31,15,99.3,107.1,0.2953,52.8,52.8,20.1,20.1,28.3,29.6,32.8,30.0,51.1,52.2,37.3,35.8,68.7,-11.6,DIDNT_MAKE,2018,0.31753,0.4838709677419355,-0.3741935483870968
3728,Elon,CAA,32,14,102.6,110.7,0.2943,52.3,52.5,16.7,14.2,21.7,28.9,24.0,23.6,52.5,50.0,34.7,37.1,68.5,-12.0,DIDNT_MAKE,2018,0.43068,0.4375,-0.375
3729,Southeast Missouri St.,OVC,31,14,107.2,115.6,0.2943,54.3,55.2,18.1,17.2,26.2,29.3,37.7,34.5,50.7,54.1,39.3,37.9,70.2,-12.3,DIDNT_MAKE,2018,0.3893166666666667,0.45161290322580644,-0.3967741935483871
3730,LIU Brooklyn,NEC,35,18,101.9,109.9,0.2937,52.1,50.0,19.5,16.5,29.4,29.8,38.7,31.8,52.3,50.5,34.6,32.8,72.8,-13.2,DIDNT_MAKE,2018,0.2541,0.5142857142857142,-0.3771428571428571
3731,Texas Southern,SWAC,36,16,104.1,112.4,0.293,50.5,51.2,17.2,16.2,28.5,32.5,42.9,31.2,48.5,49.4,35.9,36.6,72.6,-10.9,R64,2018,0.13635,0.4444444444444444,-0.3027777777777778
3732,High Point,BSth,30,14,98.5,106.5,0.2907,49.3,50.1,19.1,20.4,30.9,28.9,34.1,40.1,47.6,48.8,35.9,34.8,66.8,-12.4,DIDNT_MAKE,2018,0.3279,0.4666666666666667,-0.41333333333333333
3733,Brown,Ivy,27,11,101.0,109.2,0.2899,48.5,54.4,18.4,19.3,29.4,26.7,40.4,40.0,48.6,53.9,32.1,37.0,72.7,-11.6,DIDNT_MAKE,2018,0.4140875,0.4074074074074074,-0.42962962962962964
3734,Montana St.,BSky,32,13,101.9,110.3,0.2875,47.8,54.9,17.1,18.4,28.7,27.7,39.0,36.4,46.1,55.9,33.8,35.5,70.8,-13.9,DIDNT_MAKE,2018,0.42981666666666674,0.40625,-0.434375
3735,Green Bay,Horz,33,13,99.8,108.0,0.2863,48.6,50.9,18.6,17.8,25.6,30.9,32.3,31.4,44.7,51.7,36.2,33.1,73.2,-14.4,DIDNT_MAKE,2018,0.3727599999999999,0.3939393939393939,-0.4363636363636364
3736,Portland,WCC,32,10,98.9,107.2,0.2856,50.6,52.4,18.1,15.8,19.2,31.4,34.6,33.5,46.5,51.7,38.3,35.7,68.3,-14.4,DIDNT_MAKE,2018,0.5346499999999998,0.3125,-0.45
3737,Northern Illinois,MAC,31,12,102.1,110.6,0.2844,49.5,54.3,17.0,17.4,28.2,28.8,33.1,33.4,49.8,54.6,32.6,36.0,68.3,-13.0,DIDNT_MAKE,2018,0.4718833333333334,0.3870967741935484,-0.41935483870967744
3738,South Florida,Amer,32,10,98.9,107.6,0.2749,48.0,51.1,21.4,16.5,28.8,30.6,33.1,32.6,44.8,52.0,36.1,33.0,65.8,-14.9,DIDNT_MAKE,2018,0.6153,0.3125,-0.465625
3739,UMKC,WAC,32,10,98.3,107.3,0.2674,47.8,52.5,18.2,20.0,21.3,33.5,34.4,42.5,45.6,51.7,33.5,36.0,70.7,-15.2,DIDNT_MAKE,2018,0.43829999999999997,0.3125,-0.475
3740,New Hampshire,AE,31,10,98.0,107.0,0.2671,46.3,50.8,17.4,13.7,28.4,21.4,30.5,41.5,44.3,50.6,32.6,34.1,66.7,-16.0,DIDNT_MAKE,2018,0.3656,0.3225806451612903,-0.5161290322580645
3741,Arkansas St.,SB,32,11,104.1,113.7,0.2646,49.4,56.0,18.6,18.8,30.2,31.3,33.1,35.3,49.2,55.3,33.2,38.2,70.8,-15.2,DIDNT_MAKE,2018,0.45217499999999994,0.34375,-0.475
3742,Army,Pat,30,13,99.0,108.2,0.2638,52.3,52.4,18.8,19.7,27.1,27.6,24.5,38.1,48.8,51.1,38.1,36.2,71.5,-13.5,DIDNT_MAKE,2018,0.31753,0.43333333333333335,-0.45
3743,Robert Morris,NEC,33,16,93.2,102.1,0.2596,47.4,50.5,20.9,22.3,31.2,31.2,34.3,36.2,45.9,51.1,33.2,32.8,70.6,-11.8,DIDNT_MAKE,2018,0.2541,0.48484848484848486,-0.3575757575757576
3744,Rice,CUSA,31,7,98.9,108.4,0.2585,48.0,52.6,20.7,16.5,27.6,28.4,35.2,28.5,48.0,51.7,32.1,36.0,68.9,-17.4,DIDNT_MAKE,2018,0.518242857142857,0.22580645161290322,-0.5612903225806452
3745,Holy Cross,Pat,31,12,97.7,107.2,0.2569,52.6,51.0,19.1,20.0,19.3,31.9,29.7,34.0,55.1,49.4,32.6,35.4,64.0,-15.0,DIDNT_MAKE,2018,0.31753,0.3870967741935484,-0.4838709677419355
3746,Santa Clara,WCC,31,11,99.0,108.6,0.2557,48.6,56.6,17.2,18.9,23.7,27.1,30.2,32.4,47.1,55.1,33.8,40.0,65.7,-13.5,DIDNT_MAKE,2018,0.5346499999999998,0.3548387096774194,-0.43548387096774194
3747,UMass Lowell,AE,30,12,103.5,113.7,0.2528,52.1,55.4,18.7,20.3,26.3,32.5,39.2,33.5,52.4,55.0,34.4,37.5,72.6,-14.1,DIDNT_MAKE,2018,0.3656,0.4,-0.47
3748,North Florida,ASun,33,14,107.1,117.9,0.2496,53.6,54.0,19.3,13.7,25.0,35.0,27.7,23.5,51.5,54.3,37.5,35.4,75.1,-10.9,DIDNT_MAKE,2018,0.29653750000000006,0.42424242424242425,-0.3303030303030303
3749,Western Illinois,Sum,28,12,96.4,106.1,0.2487,49.9,51.2,18.6,14.5,18.0,27.2,28.3,29.3,48.6,48.9,34.9,36.6,69.2,-11.0,DIDNT_MAKE,2018,0.459525,0.42857142857142855,-0.39285714285714285
3750,Quinnipiac,MAAC,33,12,100.8,111.0,0.2485,50.3,53.6,19.4,16.3,27.8,28.5,37.0,30.1,49.8,50.2,33.9,39.6,67.7,-16.3,DIDNT_MAKE,2018,0.3761090909090909,0.36363636363636365,-0.49393939393939396
3751,Prairie View A&M,SWAC,34,16,100.1,110.2,0.2483,48.9,52.7,18.5,22.5,31.3,32.8,39.2,47.9,49.2,54.4,32.3,33.2,72.1,-11.7,DIDNT_MAKE,2018,0.13635,0.47058823529411764,-0.34411764705882353
3752,Abilene Christian,Slnd,32,16,96.5,106.6,0.2423,50.4,51.4,20.3,21.6,27.3,29.7,31.5,43.2,51.9,52.3,31.8,33.2,69.8,-11.3,DIDNT_MAKE,2018,0.29631538461538465,0.5,-0.353125
3753,IUPUI,Horz,30,11,97.6,108.0,0.2375,48.0,54.6,20.5,21.2,31.9,29.3,32.9,37.8,45.2,55.6,35.5,35.3,67.3,-13.5,DIDNT_MAKE,2018,0.3727599999999999,0.36666666666666664,-0.45
3754,Lafayette,Pat,31,10,101.4,112.2,0.2368,53.3,52.0,19.3,14.7,21.0,27.2,28.8,26.0,51.4,52.2,37.4,34.4,69.4,-16.8,DIDNT_MAKE,2018,0.31753,0.3225806451612903,-0.5419354838709678
3755,Fairleigh Dickinson,NEC,31,13,101.7,112.7,0.2334,49.8,51.6,19.2,19.3,30.3,35.0,30.8,35.9,49.3,50.1,33.9,36.0,71.7,-13.1,DIDNT_MAKE,2018,0.2541,0.41935483870967744,-0.4225806451612903
3756,Eastern Kentucky,OVC,31,11,101.1,112.2,0.2315,49.8,55.3,19.1,19.1,27.1,31.9,33.4,35.0,48.2,52.9,35.1,39.8,69.4,-14.3,DIDNT_MAKE,2018,0.3893166666666667,0.3548387096774194,-0.4612903225806452
3757,UT Rio Grande Valley,WAC,33,15,97.4,108.3,0.2285,44.8,51.5,17.8,20.4,28.2,30.3,41.2,45.5,44.3,49.9,30.5,36.5,75.1,-10.8,DIDNT_MAKE,2018,0.43829999999999997,0.45454545454545453,-0.32727272727272727
3758,Nebraska Omaha,Sum,31,9,103.0,114.6,0.2275,51.3,55.8,18.0,15.7,24.9,30.7,27.3,28.2,50.0,54.7,35.8,38.4,71.7,-13.9,DIDNT_MAKE,2018,0.459525,0.2903225806451613,-0.4483870967741936
3759,Morehead St.,OVC,29,8,98.0,109.2,0.2243,48.2,55.2,22.1,19.9,31.0,29.9,36.7,40.9,48.5,56.0,31.8,36.0,69.9,-14.7,DIDNT_MAKE,2018,0.3893166666666667,0.27586206896551724,-0.506896551724138
3760,Cleveland St.,Horz,35,12,97.9,109.2,0.2234,50.6,53.0,18.9,19.5,22.1,32.9,29.4,31.1,50.4,52.5,34.0,35.9,68.2,-16.7,DIDNT_MAKE,2018,0.3727599999999999,0.34285714285714286,-0.47714285714285715
3761,Fordham,A10,31,9,94.1,104.9,0.2223,47.9,52.3,18.5,21.1,18.8,32.8,26.9,30.4,52.1,52.1,28.8,35.1,67.2,-14.9,DIDNT_MAKE,2018,0.5500499999999999,0.2903225806451613,-0.4806451612903226
3762,New Orleans,Slnd,33,16,97.0,108.1,0.2222,48.8,53.2,21.9,22.3,32.6,30.9,41.5,38.3,47.3,51.6,35.6,37.6,67.1,-10.7,DIDNT_MAKE,2018,0.29631538461538465,0.48484848484848486,-0.3242424242424242
